"Location","Site","Plot_ID","Quadrant","ID","X_cm","Y_cm","Year","LongestLeaf_cm","survives_t","flowering","Num_capsules","Stem_Herb","Invert_Herb","LeafSpots","survives_tplus1","longestLeaf_tminus1","longestLeaf_tplus1","age","seedling","index","Num_seeds","log_LL_t","log_LL_tplus1","log_LL_tminus1","SoilMoisture_m3m3","SoilTemp_winter_C","sd_soilTemp_winter","SoilTemp_grow_C","sd_soilTemp_grow","tMean_grow_C","sd_tMean_grow","tMean_winter_C","sd_tMean_winter","precipWaterYr_cm","SoilMoisture_m3m3_s","SoilTemp_winter_C_s","SoilTemp_grow_C_s","tMean_grow_C_s","precipWaterYr_cm_s","N_all_plot","N_all_plot_t","N_adults_plot_t","N_seedlings_plot_t","N_Site_t"
"FEWAFB","Crow_Creek","C4","Q4","130",NA,NA,2018,0.772817043843679,1,0,NA,NA,NA,NA,1,NA,4.9,0,1,NA,NA,-0.257712941663883,1.58923520511658,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","131",NA,NA,2018,2.49516006554477,1,0,NA,NA,NA,NA,1,NA,5.8,0,1,NA,NA,0.91435288167263,1.75785791755237,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","132",NA,NA,2018,0.873577931616455,1,0,NA,NA,NA,NA,1,NA,18.3,0,1,NA,NA,-0.135157935738622,2.90690105984738,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","133",NA,NA,2018,2.26145320618525,1,0,NA,NA,NA,NA,1,NA,14.1,0,1,NA,NA,0.816007618227217,2.64617479738412,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","134",NA,NA,2018,1.22804673064966,1,0,NA,NA,NA,NA,1,NA,13.6,0,1,NA,NA,0.205424883275871,2.61006979274201,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","135",NA,NA,2018,1.19176427619532,1,0,NA,NA,NA,NA,1,NA,12.5,0,1,NA,NA,0.175434794217385,2.52572864430826,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","136",NA,NA,2018,2.55377703229897,1,0,NA,NA,NA,NA,1,NA,13.1,0,1,NA,NA,0.937573452428557,2.57261223020711,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","137",NA,NA,2018,1.51740710961167,1,0,NA,NA,NA,NA,1,NA,19.9,0,1,NA,NA,0.417003029301442,2.99071973173045,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","138",NA,NA,2018,0.682515540462919,1,0,NA,NA,NA,NA,1,NA,13.1,0,1,NA,NA,-0.381969982273215,2.57261223020711,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","139",NA,NA,2018,0.732277296879329,1,0,NA,NA,NA,NA,1,NA,3.7,0,1,NA,NA,-0.311596015881937,1.30833281965018,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","140",NA,NA,2018,2.42667161065619,1,0,NA,NA,NA,NA,1,NA,3.1,0,1,NA,NA,0.886520610896731,1.1314021114911,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","141",NA,NA,2018,0.871054194658063,1,0,NA,NA,NA,NA,1,NA,4.6,0,1,NA,NA,-0.138051082873486,1.52605630349505,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","142",NA,NA,2018,2.80012255317997,1,0,NA,NA,NA,NA,1,NA,4.2,0,1,NA,NA,1.02966318521617,1.43508452528932,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","143",NA,NA,2018,1.31306348023936,1,0,NA,NA,NA,NA,1,NA,5.7,0,1,NA,NA,0.272362941630527,1.7404661748405,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","144",NA,NA,2018,2.62689931262285,1,0,NA,NA,NA,NA,1,NA,13.1,0,1,NA,NA,0.965804182075016,2.57261223020711,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","145",NA,NA,2018,1.25645660285372,1,0,NA,NA,NA,NA,1,NA,3.6,0,1,NA,NA,0.228295539286251,1.28093384546206,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","146",NA,NA,2018,1.63780532102101,1,0,NA,NA,NA,NA,1,NA,3.9,0,1,NA,NA,0.493357126731935,1.3609765531356,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","147",NA,NA,2018,1.90002992935479,1,0,NA,NA,NA,NA,1,NA,4.4,0,1,NA,NA,0.641869638340322,1.48160454092422,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","148",NA,NA,2018,2.90834652252961,1,0,NA,NA,NA,NA,1,NA,4.8,0,1,NA,NA,1.0675847143773,1.56861591791385,NA,0.11675,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.966738004540558,NA,NA,NA,NA,176,176,81,95,330
"FEWAFB","Crow_Creek","C4","Q4","180",NA,NA,2019,2.32354042376392,1,0,NA,NA,NA,NA,1,NA,4.2,0,1,NA,NA,0.843092067181062,1.43508452528932,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4","181",NA,NA,2019,1.76761840989348,1,0,NA,NA,NA,NA,1,NA,4,0,1,NA,NA,0.569633109412265,1.38629436111989,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4","182",NA,NA,2019,0.490253772423603,1,0,NA,NA,NA,NA,1,NA,3.9,0,1,NA,NA,-0.712832119037576,1.3609765531356,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4","183",NA,NA,2019,0.880055782175623,1,0,NA,NA,NA,NA,1,NA,3.3,0,1,NA,NA,-0.127769984682937,1.19392246847243,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4","184",NA,NA,2019,1.32903123071883,1,0,NA,NA,NA,NA,1,NA,4,0,1,NA,NA,0.284450278867213,1.38629436111989,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4","185",NA,NA,2019,0.170298857986927,1,0,NA,NA,NA,NA,1,NA,3.5,0,1,NA,NA,-1.77020039722601,1.25276296849537,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4","186",NA,NA,2019,2.53980473130941,1,0,NA,NA,NA,NA,1,NA,3.8,0,1,NA,NA,0.932087200637985,1.33500106673234,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4","187",NA,NA,2019,1.86097242047545,1,0,NA,NA,NA,NA,1,NA,3.8,0,1,NA,NA,0.621099157816526,1.33500106673234,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4","188",NA,NA,2019,0.665951460367069,1,0,NA,NA,NA,NA,1,NA,4.5,0,1,NA,NA,-0.406538493429523,1.50407739677627,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4","189",NA,NA,2019,1.26954265844543,1,0,NA,NA,NA,NA,1,NA,4.8,0,1,NA,NA,0.238656724154502,1.56861591791385,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4",NA,NA,NA,2019,1.7241926223971,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.544758895928887,NA,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4",NA,NA,NA,2019,1.37977390694432,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.321919650199009,NA,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4",NA,NA,NA,2019,1.62304572311696,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.484304460111575,NA,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4",NA,NA,NA,2019,0.18669947271701,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-1.67825505266443,NA,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4",NA,NA,NA,2019,0.883082622662187,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.124336512356761,NA,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4",NA,NA,NA,2019,2.90368785008322,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,1.06598160154436,NA,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4",NA,NA,NA,2019,2.17227588370442,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.775775412285672,NA,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C4","Q4",NA,NA,NA,2019,1.45879199900664,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.377608695296988,NA,NA,0.11675,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-0.966738004540558,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,203,203,130,73,312
"FEWAFB","Crow_Creek","C5","Q1","80",NA,NA,2018,1.34461958606262,1,0,NA,NA,NA,NA,1,NA,13.3,0,1,NA,NA,0.296111137407082,2.58776403522771,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,-1.85986814218653,-0.585454941900569,-0.380398617547072,1.07835512060601,1.13566624807019,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q1","81",NA,NA,2018,2.99088235893287,1,0,NA,NA,NA,NA,1,NA,5.8,0,1,NA,NA,1.0955684471902,1.75785791755237,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,-1.85986814218653,-0.585454941900569,-0.380398617547072,1.07835512060601,1.13566624807019,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q1","82",NA,NA,2018,0.176710795331746,1,0,NA,NA,NA,NA,1,NA,12.1,0,1,NA,NA,-1.73324080739846,2.4932054526027,NA,0.0755,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85986814218653,NA,NA,NA,NA,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q1","83",NA,NA,2018,0.381004250608385,1,0,NA,NA,NA,NA,1,NA,15,0,1,NA,NA,-0.964944747465216,2.70805020110221,NA,0.0755,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85986814218653,NA,NA,NA,NA,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q1","84",NA,NA,2018,2.5713614259148,1,0,NA,NA,NA,NA,1,NA,4.9,0,1,NA,NA,0.94443549635568,1.58923520511658,NA,0.0755,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85986814218653,NA,NA,NA,NA,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q1","85",NA,NA,2018,0.694881552644074,1,0,NA,NA,NA,NA,1,NA,19.2,0,1,NA,NA,-0.364013875792075,2.95491027903374,NA,0.0755,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85986814218653,NA,NA,NA,NA,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q1","94",NA,NA,2019,1.2868317454122,1,0,NA,NA,NA,NA,1,NA,4.2,0,1,NA,NA,0.252183186122108,1.43508452528932,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-1.85986814218653,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,76,76,63,13,312
"FEWAFB","Crow_Creek","C5","Q2","86",NA,NA,2018,1.52467206532601,1,0,NA,NA,NA,NA,1,NA,7.1,0,1,NA,NA,0.421779347804662,1.96009478404727,NA,0.0755,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85986814218653,NA,NA,NA,NA,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q2","87",NA,NA,2018,2.88213510541245,1,0,NA,NA,NA,NA,1,NA,8.7,0,1,NA,NA,1.0585313755252,2.16332302566054,NA,0.0755,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85986814218653,NA,NA,NA,NA,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q2","88",NA,NA,2018,1.84157107626088,1,0,NA,NA,NA,NA,1,NA,11,0,1,NA,NA,0.610619053095897,2.39789527279837,NA,0.0755,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85986814218653,NA,NA,NA,NA,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q2","89",NA,NA,2018,0.724326905584894,1,0,NA,NA,NA,NA,1,NA,10.4,0,1,NA,NA,-0.322512461453126,2.34180580614733,NA,0.0755,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85986814218653,NA,NA,NA,NA,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q2",NA,NA,NA,2019,1.10367439987604,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.0986449767066734,NA,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-1.85986814218653,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,76,76,63,13,312
"FEWAFB","Crow_Creek","C5","Q2",NA,NA,NA,2019,1.6430893692188,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.496578231500848,NA,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-1.85986814218653,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,76,76,63,13,312
"FEWAFB","Crow_Creek","C5","Q2",NA,NA,NA,2019,1.45927194422111,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.377937643002132,NA,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-1.85986814218653,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,76,76,63,13,312
"FEWAFB","Crow_Creek","C5","Q2",NA,NA,NA,2019,1.05272370395251,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.0513808093128886,NA,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-1.85986814218653,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,76,76,63,13,312
"FEWAFB","Crow_Creek","C5","Q3","90",NA,NA,2018,2.59433385056909,1,0,NA,NA,NA,NA,1,NA,7.3,0,1,NA,NA,0.953329778680479,1.98787434815435,NA,0.0755,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85986814218653,NA,NA,NA,NA,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q3","95",NA,NA,2019,2.39273879798129,1,0,NA,NA,NA,NA,1,NA,5.2,0,1,NA,NA,0.87243865043264,1.64865862558738,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-1.85986814218653,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,76,76,63,13,312
"FEWAFB","Crow_Creek","C5","Q3","96",NA,NA,2019,0.261315360292792,1,0,NA,NA,NA,NA,1,NA,5.8,0,1,NA,NA,-1.34202732405473,1.75785791755237,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-1.85986814218653,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,76,76,63,13,312
"FEWAFB","Crow_Creek","C5","Q3","97",NA,NA,2019,1.18724163740408,1,0,NA,NA,NA,NA,1,NA,8,0,1,NA,NA,0.171632664753369,2.07944154167984,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-1.85986814218653,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,76,76,63,13,312
"FEWAFB","Crow_Creek","C5","Q3","98",NA,NA,2019,1.35930048972368,1,0,NA,NA,NA,NA,1,NA,5.6,0,1,NA,NA,0.30697022163538,1.7227665977411,NA,0.0755,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.85986814218653,NA,NA,NA,NA,76,76,63,13,312
"FEWAFB","Crow_Creek","C5","Q4","91",NA,NA,2018,1.33345918902196,1,0,NA,NA,NA,NA,1,NA,8,0,1,NA,NA,0.287776459763628,2.07944154167984,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,-1.85986814218653,-0.585454941900569,-0.380398617547072,1.07835512060601,1.13566624807019,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q4","92",NA,NA,2018,0.345660298666917,1,0,NA,NA,NA,NA,1,NA,13,0,1,NA,NA,-1.06229878196192,2.56494935746154,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,-1.85986814218653,-0.585454941900569,-0.380398617547072,1.07835512060601,1.13566624807019,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q4","93",NA,NA,2018,0.111955232662149,1,0,NA,NA,NA,NA,1,NA,6.4,0,1,NA,NA,-2.1896561959654,1.85629799036563,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,-1.85986814218653,-0.585454941900569,-0.380398617547072,1.07835512060601,1.13566624807019,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q4",NA,NA,NA,2018,0.700023135822266,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.356641893310244,NA,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,-1.85986814218653,-0.585454941900569,-0.380398617547072,1.07835512060601,1.13566624807019,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q4",NA,NA,NA,2018,0.712320934352465,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.339226718632614,NA,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,-1.85986814218653,-0.585454941900569,-0.380398617547072,1.07835512060601,1.13566624807019,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q4",NA,NA,NA,2018,0.438498124224134,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.82439974488912,NA,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,-1.85986814218653,-0.585454941900569,-0.380398617547072,1.07835512060601,1.13566624807019,96,96,79,17,330
"FEWAFB","Crow_Creek","C5","Q4",NA,NA,NA,2019,0.620195125322789,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.477721132193841,NA,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-1.85986814218653,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,76,76,63,13,312
"FEWAFB","Crow_Creek","C5","Q4",NA,NA,NA,2019,0.469216291792691,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,-0.756691440314813,NA,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-1.85986814218653,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,76,76,63,13,312
"FEWAFB","Crow_Creek","C5","Q4",NA,NA,NA,2019,1.23062665106263,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.207523512055964,NA,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-1.85986814218653,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,76,76,63,13,312
"FEWAFB","Crow_Creek","C5","Q4",NA,NA,NA,2019,1.41632185892668,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.348063270944346,NA,NA,0.0755,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,14.4616666666667,6.36831662738802,-1.254,1.60027497637125,43.87,-1.85986814218653,-0.585454941900569,-0.380398617547072,-1.0340084012179,0.566890902627053,76,76,63,13,312
"FEWAFB","Crow_Creek","C8","Q1","44",NA,NA,2018,2.2254420040641,1,0,NA,NA,NA,NA,1,NA,3.2,0,1,NA,NA,0.799955549401162,1.16315080980568,NA,0.1055,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,-1.21031895117128,-0.585454941900569,-0.380398617547072,1.07835512060601,1.13566624807019,58,58,43,15,330
"FEWAFB","Crow_Creek","C8","Q1","45",NA,NA,2018,2.94470397243276,1,0,NA,NA,NA,NA,1,NA,3.2,0,1,NA,NA,1.08000829335265,1.16315080980568,NA,0.1055,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,-1.21031895117128,-0.585454941900569,-0.380398617547072,1.07835512060601,1.13566624807019,58,58,43,15,330
"FEWAFB","Crow_Creek","C8","Q1",NA,NA,NA,2018,2.03145241502207,1,0,NA,NA,NA,NA,0,NA,NA,0,1,NA,NA,0.708751012603535,NA,NA,0.1055,1.35434472934473,3.27970466199912,16.3953051643192,6.7260164081851,15.2766666666667,5.54203091534743,-0.856,2.39117753418687,48.09,-1.21031895117128,-0.585454941900569,-0.380398617547072,1.07835512060601,1.13566624807019,58,58,43,15,330
